IVP Time,Sequence Number,Classification State,Classification Zone Name,Zone Limit From,Zone Limit To,Total Net Weight,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
13:20:54,5390,Accepted,Good,132.50000,140.00000,134.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:20:54,5391,Rejected,Under,120.50000,132.50000,132.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:20:55,5392,Rejected,Under,120.50000,132.50000,123.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:20:55,5393,Rejected,Under,120.50000,132.50000,131.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:20:55,5394,Accepted,Good,132.50000,140.00000,132.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:20:56,5395,Accepted,Good,132.50000,140.00000,134.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:20:56,5396,Accepted,Upsize - Good,140.00000,148.00000,140.40,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0
13:20:56,5397,Accepted,Good,132.50000,140.00000,137.40,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
13:20:57,5398,Rejected,Under,120.50000,132.50000,127.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:20:57,5399,Accepted,Good,132.50000,140.00000,133.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:20:57,5400,Accepted,Good,132.50000,140.00000,134.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:20:57,5401,Accepted,Good,132.50000,140.00000,137.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:10,5402,Accepted,Upsize - Good,140.00000,148.00000,140.80,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0
13:21:10,5403,Rejected,Under,120.50000,132.50000,132.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:11,5404,Accepted,Good,132.50000,140.00000,138.20,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0
13:21:11,5405,Rejected,Under,120.50000,132.50000,130.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:11,5406,Rejected,Empty,0.00000,120.50000,120.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:11,5407,Rejected,Empty,0.00000,120.50000,120.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:12,5408,Rejected,Under,120.50000,132.50000,128.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:12,5409,Accepted,Good,132.50000,140.00000,136.40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:13,5410,Accepted,Upsize - Good,140.00000,148.00000,147.80,11.8,10.8,9.8,8.8,7.8,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0
13:21:13,5411,Accepted,Good,132.50000,140.00000,137.60,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:13,5412,Rejected,Under,120.50000,132.50000,131.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:14,5413,Rejected,Under,120.50000,132.50000,128.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:14,5414,Accepted,Good,132.50000,140.00000,134.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:14,5415,Accepted,Good,132.50000,140.00000,137.20,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0,0
13:21:15,5416,Accepted,Good,132.50000,140.00000,138.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:01,5417,Rejected,Under,120.50000,132.50000,131.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:01,5418,Accepted,Good,132.50000,140.00000,139.00,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
13:22:01,5419,Accepted,Good,132.50000,140.00000,133.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:01,5420,Rejected,Under,120.50000,132.50000,121.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:02,5421,Rejected,Under,120.50000,132.50000,131.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:02,5422,Accepted,Good,132.50000,140.00000,135.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:03,5423,Accepted,Good,132.50000,140.00000,137.60,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:03,5424,Accepted,Upsize - Good,140.00000,148.00000,145.20,9.19999,8.19999,7.19999,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0
13:22:03,5425,Accepted,Good,132.50000,140.00000,138.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:03,5426,Rejected,Under,120.50000,132.50000,127.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:04,5427,Accepted,Good,132.50000,140.00000,137.80,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:04,5428,Accepted,Good,132.50000,140.00000,135.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:22:05,5430,Accepted,Good,132.50000,140.00000,134.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:01,5431,Rejected,Under,120.50000,132.50000,128.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:01,5434,Rejected,Under,120.50000,132.50000,121.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:02,5435,Accepted,Good,132.50000,140.00000,134.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:02,5436,Rejected,Under,120.50000,132.50000,131.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:03,5437,Accepted,Upsize - Good,140.00000,148.00000,145.60,9.59999,8.59999,7.59999,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0
13:23:03,5438,Accepted,Upsize - Good,140.00000,148.00000,141.20,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0
13:23:03,5439,Accepted,Good,132.50000,140.00000,136.40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:03,5440,Rejected,Under,120.50000,132.50000,129.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:04,5441,Rejected,Under,120.50000,132.50000,129.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:04,5442,Accepted,Good,132.50000,140.00000,138.40,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
13:23:04,5443,Accepted,Good,132.50000,140.00000,135.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:15,5444,Accepted,Good,132.50000,140.00000,135.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:26,5445,Rejected,Under,120.50000,132.50000,127.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:37,5446,Accepted,Good,132.50000,140.00000,135.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:37,5447,Rejected,Under,120.50000,132.50000,131.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:37,5448,Rejected,Empty,0.00000,120.50000,118.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:37,5449,Rejected,Under,120.50000,132.50000,130.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:38,5450,Rejected,Under,120.50000,132.50000,126.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:39,5451,Accepted,Good,132.50000,140.00000,136.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:39,5452,Accepted,Upsize - Good,140.00000,148.00000,144.40,8.4,7.4,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0
13:23:39,5453,Accepted,Good,132.50000,140.00000,134.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:39,5454,Rejected,Under,120.50000,132.50000,123.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:23:39,5455,Accepted,Upsize - Good,140.00000,148.00000,140.80,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0
13:23:40,5456,Accepted,Upsize - Good,140.00000,148.00000,141.00,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0
13:23:40,5457,Accepted,Upsize - Good,140.00000,148.00000,142.00,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0
13:23:46,5458,Accepted,Good,132.50000,140.00000,135.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:11,5459,Rejected,Under,120.50000,132.50000,129.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:11,5460,Accepted,Good,132.50000,140.00000,134.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:11,5461,Accepted,Good,132.50000,140.00000,134.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:12,5462,Rejected,Empty,0.00000,120.50000,119.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:12,5463,Rejected,Under,120.50000,132.50000,128.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:12,5464,Rejected,Under,120.50000,132.50000,130.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:13,5465,Accepted,Good,132.50000,140.00000,136.60,0.59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:13,5466,Accepted,Upsize - Good,140.00000,148.00000,145.40,9.4,8.4,7.4,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0
13:24:13,5467,Accepted,Good,132.50000,140.00000,136.60,0.59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:14,5468,Rejected,Under,120.50000,132.50000,131.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:14,5469,Rejected,Under,120.50000,132.50000,131.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:14,5470,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:14,5471,Accepted,Upsize - Good,140.00000,148.00000,141.40,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0
13:24:23,5472,Accepted,Upsize - Good,140.00000,148.00000,141.20,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0
13:24:59,5473,Rejected,Under,120.50000,132.50000,127.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:24:59,5474,Accepted,Good,132.50000,140.00000,138.60,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0,0
13:24:59,5475,Rejected,Under,120.50000,132.50000,128.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:00,5476,Rejected,Empty,0.00000,120.50000,117.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:00,5477,Rejected,Under,120.50000,132.50000,125.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:00,5478,Accepted,Good,132.50000,140.00000,135.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:01,5479,Accepted,Good,132.50000,140.00000,139.40,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0
13:25:01,5480,Accepted,Good,132.50000,140.00000,139.40,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0
13:25:01,5481,Rejected,Under,120.50000,132.50000,131.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:02,5482,Accepted,Good,132.50000,140.00000,132.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:02,5483,Rejected,Under,120.50000,132.50000,131.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:02,5484,Accepted,Good,132.50000,140.00000,135.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:02,5485,Accepted,Good,132.50000,140.00000,132.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:05,5486,Accepted,Good,132.50000,140.00000,136.60,0.59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:37,5487,Accepted,Upsize - Good,140.00000,148.00000,140.20,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0
13:25:37,5488,Accepted,Upsize - Good,140.00000,148.00000,140.60,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0
13:25:37,5489,Rejected,Under,120.50000,132.50000,131.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:38,5490,Accepted,Good,132.50000,140.00000,135.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:38,5491,Rejected,Under,120.50000,132.50000,128.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:25:38,5492,Accepted,Upsize - Good,140.00000,148.00000,144.60,8.59999,7.59999,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0
13:25:39,5493,Accepted,Good,132.50000,140.00000,139.60,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0
13:25:43,5494,Accepted,Good,132.50000,140.00000,134.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:14,5495,Rejected,Under,120.50000,132.50000,127.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:14,5496,Accepted,Good,132.50000,140.00000,135.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:15,5497,Rejected,Under,120.50000,132.50000,130.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:15,5498,Rejected,Empty,0.00000,120.50000,118.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:15,5499,Accepted,Good,132.50000,140.00000,136.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:15,5500,Rejected,Under,120.50000,132.50000,129.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:16,5501,Accepted,Upsize - Good,140.00000,148.00000,141.60,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0
13:26:16,5502,Accepted,Good,132.50000,140.00000,135.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:17,5503,Accepted,Good,132.50000,140.00000,136.80,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:17,5504,Rejected,Under,120.50000,132.50000,132.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:17,5505,Accepted,Good,132.50000,140.00000,132.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:17,5506,Accepted,Good,132.50000,140.00000,137.40,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:18,5507,Accepted,Good,132.50000,140.00000,136.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:20,5508,Accepted,Good,132.50000,140.00000,133.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:14,5509,Rejected,Under,120.50000,132.50000,128.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:14,5510,Accepted,Upsize - Good,140.00000,148.00000,143.80,7.8,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0
13:27:14,5511,Rejected,Under,120.50000,132.50000,131.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:15,5512,Rejected,Empty,0.00000,120.50000,117.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:15,5513,Rejected,Under,120.50000,132.50000,122.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:15,5514,Rejected,Under,120.50000,132.50000,131.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:16,5515,Accepted,Upsize - Good,140.00000,148.00000,141.00,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0
13:27:16,5516,Accepted,Good,132.50000,140.00000,138.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:17,5517,Accepted,Good,132.50000,140.00000,134.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:17,5518,Rejected,Under,120.50000,132.50000,128.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:17,5519,Accepted,Good,132.50000,140.00000,135.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:27:17,5520,Accepted,Good,132.50000,140.00000,138.60,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0,0
13:27:18,5521,Accepted,Good,132.50000,140.00000,138.60,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0,0
13:27:19,5522,Accepted,Good,132.50000,140.00000,132.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:08,5523,Rejected,Under,120.50000,132.50000,128.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:08,5525,Rejected,Under,120.50000,132.50000,128.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:09,5526,Rejected,Empty,0.00000,120.50000,118.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:09,5527,Accepted,Good,132.50000,140.00000,137.20,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:09,5528,Rejected,Under,120.50000,132.50000,127.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:10,5529,Accepted,Upsize - Good,140.00000,148.00000,144.40,8.4,7.4,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0
13:28:10,5530,Accepted,Upsize - Good,140.00000,148.00000,145.00,9,8,7,6,5,4,3,2,1,0,0,0,0,0,0
13:28:10,5531,Accepted,Good,132.50000,140.00000,139.60,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0
13:28:11,5532,Rejected,Under,120.50000,132.50000,130.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:11,5533,Rejected,Under,120.50000,132.50000,125.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:11,5534,Accepted,Good,132.50000,140.00000,137.40,1.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:11,5535,Accepted,Good,132.50000,140.00000,136.80,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:13,5536,Accepted,Good,132.50000,140.00000,139.80,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0
13:28:36,5537,Rejected,Under,120.50000,132.50000,129.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:36,5538,Accepted,Upsize - Good,140.00000,148.00000,143.80,7.8,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0
13:28:36,5539,Rejected,Under,120.50000,132.50000,131.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:36,5540,Rejected,Under,120.50000,132.50000,122.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:37,5541,Accepted,Upsize - Good,140.00000,148.00000,140.60,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0
13:28:37,5542,Rejected,Under,120.50000,132.50000,130.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:38,5543,Rejected,Under,120.50000,132.50000,132.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:38,5544,Rejected,Over,148.00000,155.00000,150.60,14.59999,13.59999,12.59999,11.59999,10.59999,9.59999,8.59999,7.59999,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999
13:28:38,5545,Accepted,Good,132.50000,140.00000,136.20,0.19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:39,5546,Accepted,Good,132.50000,140.00000,132.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:39,5547,Rejected,Under,120.50000,132.50000,128.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:39,5548,Accepted,Upsize - Good,140.00000,148.00000,141.60,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0
13:28:39,5549,Accepted,Upsize - Good,140.00000,148.00000,140.00,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0
13:28:42,5550,Accepted,Good,132.50000,140.00000,136.60,0.59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:21,5551,Rejected,Under,120.50000,132.50000,126.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:21,5552,Rejected,Under,120.50000,132.50000,130.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:23,5553,Accepted,Upsize - Good,140.00000,148.00000,144.20,8.19999,7.19999,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0
13:29:23,5554,Rejected,Under,120.50000,132.50000,127.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:23,5555,Rejected,Under,120.50000,132.50000,132.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:23,5556,Accepted,Good,132.50000,140.00000,134.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:24,5557,Accepted,Good,132.50000,140.00000,134.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:25,5558,Accepted,Good,132.50000,140.00000,136.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:42,5559,Rejected,Under,120.50000,132.50000,128.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:42,5560,Accepted,Upsize - Good,140.00000,148.00000,143.20,7.19999,6.19999,5.19999,4.19999,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0
13:29:42,5561,Rejected,Under,120.50000,132.50000,129.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:43,5562,Rejected,Under,120.50000,132.50000,122.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:43,5563,Accepted,Upsize - Good,140.00000,148.00000,146.40,10.4,9.4,8.4,7.4,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0
13:29:43,5564,Accepted,Good,132.50000,140.00000,132.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:44,5565,Accepted,Upsize - Good,140.00000,148.00000,142.40,6.4,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0
13:29:44,5566,Accepted,Upsize - Good,140.00000,148.00000,140.40,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0
13:29:45,5567,Accepted,Good,132.50000,140.00000,134.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:45,5568,Rejected,Under,120.50000,132.50000,131.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:45,5569,Rejected,Under,120.50000,132.50000,129.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:45,5570,Accepted,Good,132.50000,140.00000,136.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:46,5571,Accepted,Upsize - Good,140.00000,148.00000,143.00,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0
13:29:47,5572,Accepted,Upsize - Good,140.00000,148.00000,145.60,9.59999,8.59999,7.59999,6.59999,5.59999,4.59999,3.59999,2.59999,1.59999,0.59999,0,0,0,0,0
13:29:56,5573,Rejected,Under,120.50000,132.50000,124.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:57,5576,Rejected,Under,120.50000,132.50000,125.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:57,5577,Accepted,Good,132.50000,140.00000,136.20,0.19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:58,5578,Rejected,Under,120.50000,132.50000,130.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:29:58,5579,Accepted,Upsize - Good,140.00000,148.00000,141.40,5.4,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0
13:29:59,5580,Accepted,Upsize - Good,140.00000,148.00000,143.80,7.8,6.8,5.8,4.8,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0
13:29:59,5581,Accepted,Upsize - Good,140.00000,148.00000,143.00,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0
13:29:59,5582,Rejected,Under,120.50000,132.50000,121.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:00,5583,Rejected,Under,120.50000,132.50000,129.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:00,5584,Accepted,Good,132.50000,140.00000,138.60,2.59999,1.59999,0.59999,0,0,0,0,0,0,0,0,0,0,0,0
13:30:00,5585,Accepted,Good,132.50000,140.00000,137.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:03,5586,Accepted,Upsize - Good,140.00000,148.00000,140.00,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0
13:30:47,5587,Rejected,Under,120.50000,132.50000,127.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:48,5588,Accepted,Good,132.50000,140.00000,133.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:48,5591,Accepted,Good,132.50000,140.00000,139.20,3.19999,2.19999,1.19999,0.19999,0,0,0,0,0,0,0,0,0,0,0
13:30:49,5592,Rejected,Under,120.50000,132.50000,130.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:50,5593,Accepted,Good,132.50000,140.00000,139.80,3.8,2.8,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0
13:30:50,5594,Accepted,Upsize - Good,140.00000,148.00000,140.40,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0
13:30:50,5595,Accepted,Good,132.50000,140.00000,133.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:50,5596,Rejected,Under,120.50000,132.50000,128.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:50,5597,Accepted,Good,132.50000,140.00000,133.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:51,5598,Accepted,Good,132.50000,140.00000,138.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:51,5599,Accepted,Good,132.50000,140.00000,136.40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:52,5600,Accepted,Good,132.50000,140.00000,137.80,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
13:31:35,5601,Rejected,Under,120.50000,132.50000,131.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:31:35,5602,Accepted,Upsize - Good,140.00000,148.00000,144.00,8,7,6,5,4,3,2,1,0,0,0,0,0,0,0
13:31:36,5603,Accepted,Good,132.50000,140.00000,134.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:31:36,5604,Rejected,Under,120.50000,132.50000,129.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:31:36,5605,Accepted,Good,132.50000,140.00000,136.40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:31:36,5606,Rejected,Under,120.50000,132.50000,131.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:31:37,5607,Accepted,Good,132.50000,140.00000,135.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:31:37,5608,Accepted,Upsize - Good,140.00000,148.00000,140.40,4.4,3.4,2.4,1.4,0.4,0,0,0,0,0,0,0,0,0,0
13:31:38,5609,Accepted,Good,132.50000,140.00000,134.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
